id,project,label,identifier,enabled,data,modularClassTags,geometryObjects,nodeObject_to,nodeObject_from
375,snowdontowers,level,46ec4172-06ee-4490-8b81-5cb4f0c7c011_593176,True,{'Name': 'L1 - Block 35'},['level'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/215/?format=json'],"[{'name': 'level_adjacent', 'nodeObject_to': 385}]","[{'name': 'level', 'nodeObject_from': 315}, {'name': 'level', 'nodeObject_from': 320}, {'name': 'level', 'nodeObject_from': 321}, {'name': 'level', 'nodeObject_from': 322}, {'name': 'level', 'nodeObject_from': 323}, {'name': 'level', 'nodeObject_from': 391}, {'name': 'level', 'nodeObject_from': 392}, {'name': 'level', 'nodeObject_from': 406}, {'name': 'level', 'nodeObject_from': 407}, {'name': 'level', 'nodeObject_from': 428}, {'name': 'level', 'nodeObject_from': 429}, {'name': 'level', 'nodeObject_from': 443}, {'name': 'level', 'nodeObject_from': 444}, {'name': 'level', 'nodeObject_from': 445}, {'name': 'level', 'nodeObject_from': 446}, {'name': 'level', 'nodeObject_from': 447}, {'name': 'level', 'nodeObject_from': 448}, {'name': 'level', 'nodeObject_from': 449}, {'name': 'level', 'nodeObject_from': 450}, {'name': 'level', 'nodeObject_from': 451}, {'name': 'level', 'nodeObject_from': 484}, {'name': 'level', 'nodeObject_from': 485}, {'name': 'level', 'nodeObject_from': 486}, {'name': 'level', 'nodeObject_from': 690}, {'name': 'level_adjacent', 'nodeObject_from': 382}, {'name': 'level', 'nodeObject_from': 692}, {'name': 'level', 'nodeObject_from': 702}, {'name': 'level', 'nodeObject_from': 703}, {'name': 'level', 'nodeObject_from': 704}, {'name': 'level', 'nodeObject_from': 777}, {'name': 'level', 'nodeObject_from': 778}, {'name': 'level', 'nodeObject_from': 779}, {'name': 'level', 'nodeObject_from': 780}]"
376,snowdontowers,level,46ec4172-06ee-4490-8b81-5cb4f0c7c011_593177,True,{'Name': 'L2'},['level'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/216/?format=json'],"[{'name': 'level_adjacent', 'nodeObject_to': 374}]","[{'name': 'level', 'nodeObject_from': 316}, {'name': 'level', 'nodeObject_from': 329}, {'name': 'level', 'nodeObject_from': 330}, {'name': 'level', 'nodeObject_from': 331}, {'name': 'level', 'nodeObject_from': 332}, {'name': 'level', 'nodeObject_from': 333}, {'name': 'level', 'nodeObject_from': 364}, {'name': 'level', 'nodeObject_from': 419}, {'name': 'level', 'nodeObject_from': 441}, {'name': 'level', 'nodeObject_from': 454}, {'name': 'level', 'nodeObject_from': 455}, {'name': 'level', 'nodeObject_from': 456}, {'name': 'level', 'nodeObject_from': 457}, {'name': 'level', 'nodeObject_from': 458}, {'name': 'level', 'nodeObject_from': 459}, {'name': 'level', 'nodeObject_from': 470}, {'name': 'level', 'nodeObject_from': 502}, {'name': 'level', 'nodeObject_from': 503}, {'name': 'level', 'nodeObject_from': 504}, {'name': 'level', 'nodeObject_from': 505}, {'name': 'level', 'nodeObject_from': 506}, {'name': 'level', 'nodeObject_from': 507}, {'name': 'level', 'nodeObject_from': 508}, {'name': 'level', 'nodeObject_from': 509}, {'name': 'level', 'nodeObject_from': 510}, {'name': 'level', 'nodeObject_from': 511}, {'name': 'level', 'nodeObject_from': 512}, {'name': 'level', 'nodeObject_from': 524}, {'name': 'level', 'nodeObject_from': 525}, {'name': 'level', 'nodeObject_from': 526}, {'name': 'level', 'nodeObject_from': 527}, {'name': 'level', 'nodeObject_from': 528}, {'name': 'level', 'nodeObject_from': 529}, {'name': 'level', 'nodeObject_from': 530}, {'name': 'level', 'nodeObject_from': 531}, {'name': 'level', 'nodeObject_from': 532}, {'name': 'level', 'nodeObject_from': 533}, {'name': 'level', 'nodeObject_from': 534}, {'name': 'level', 'nodeObject_from': 535}, {'name': 'level', 'nodeObject_from': 599}, {'name': 'level', 'nodeObject_from': 600}, {'name': 'level', 'nodeObject_from': 601}, {'name': 'level', 'nodeObject_from': 602}, {'name': 'level', 'nodeObject_from': 603}, {'name': 'level', 'nodeObject_from': 604}, {'name': 'level', 'nodeObject_from': 605}, {'name': 'level', 'nodeObject_from': 606}, {'name': 'level', 'nodeObject_from': 607}, {'name': 'level', 'nodeObject_from': 608}, {'name': 'level', 'nodeObject_from': 609}, {'name': 'level', 'nodeObject_from': 610}, {'name': 'level', 'nodeObject_from': 611}, {'name': 'level', 'nodeObject_from': 612}, {'name': 'level', 'nodeObject_from': 615}, {'name': 'level', 'nodeObject_from': 639}, {'name': 'level', 'nodeObject_from': 650}, {'name': 'level', 'nodeObject_from': 651}, {'name': 'level', 'nodeObject_from': 652}, {'name': 'level', 'nodeObject_from': 690}, {'name': 'level_adjacent', 'nodeObject_from': 388}, {'name': 'level', 'nodeObject_from': 697}, {'name': 'level', 'nodeObject_from': 714}, {'name': 'level', 'nodeObject_from': 716}, {'name': 'level', 'nodeObject_from': 717}, {'name': 'level', 'nodeObject_from': 718}, {'name': 'level', 'nodeObject_from': 737}, {'name': 'level', 'nodeObject_from': 738}, {'name': 'level', 'nodeObject_from': 742}, {'name': 'level', 'nodeObject_from': 744}, {'name': 'level', 'nodeObject_from': 754}, {'name': 'level', 'nodeObject_from': 759}, {'name': 'level', 'nodeObject_from': 775}, {'name': 'level', 'nodeObject_from': 782}, {'name': 'level', 'nodeObject_from': 787}, {'name': 'level', 'nodeObject_from': 807}, {'name': 'level', 'nodeObject_from': 822}]"
377,snowdontowers,level,46ec4172-06ee-4490-8b81-5cb4f0c7c011_593178,True,{'Name': 'L4'},['level'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/217/?format=json'],"[{'name': 'level_adjacent', 'nodeObject_to': 378}]","[{'name': 'level', 'nodeObject_from': 342}, {'name': 'level', 'nodeObject_from': 343}, {'name': 'level', 'nodeObject_from': 344}, {'name': 'level', 'nodeObject_from': 345}, {'name': 'level', 'nodeObject_from': 346}, {'name': 'level', 'nodeObject_from': 347}, {'name': 'level', 'nodeObject_from': 348}, {'name': 'level', 'nodeObject_from': 349}, {'name': 'level', 'nodeObject_from': 350}, {'name': 'level', 'nodeObject_from': 363}, {'name': 'level', 'nodeObject_from': 462}, {'name': 'level', 'nodeObject_from': 467}, {'name': 'level', 'nodeObject_from': 468}, {'name': 'level', 'nodeObject_from': 469}, {'name': 'level', 'nodeObject_from': 472}, {'name': 'level', 'nodeObject_from': 475}, {'name': 'level', 'nodeObject_from': 513}, {'name': 'level', 'nodeObject_from': 514}, {'name': 'level', 'nodeObject_from': 515}, {'name': 'level', 'nodeObject_from': 516}, {'name': 'level', 'nodeObject_from': 517}, {'name': 'level', 'nodeObject_from': 518}, {'name': 'level', 'nodeObject_from': 519}, {'name': 'level', 'nodeObject_from': 520}, {'name': 'level', 'nodeObject_from': 521}, {'name': 'level', 'nodeObject_from': 522}, {'name': 'level', 'nodeObject_from': 523}, {'name': 'level', 'nodeObject_from': 547}, {'name': 'level', 'nodeObject_from': 548}, {'name': 'level', 'nodeObject_from': 549}, {'name': 'level', 'nodeObject_from': 550}, {'name': 'level', 'nodeObject_from': 551}, {'name': 'level', 'nodeObject_from': 552}, {'name': 'level', 'nodeObject_from': 553}, {'name': 'level', 'nodeObject_from': 554}, {'name': 'level', 'nodeObject_from': 555}, {'name': 'level', 'nodeObject_from': 556}, {'name': 'level', 'nodeObject_from': 557}, {'name': 'level', 'nodeObject_from': 570}, {'name': 'level', 'nodeObject_from': 571}, {'name': 'level', 'nodeObject_from': 572}, {'name': 'level', 'nodeObject_from': 573}, {'name': 'level', 'nodeObject_from': 574}, {'name': 'level', 'nodeObject_from': 575}, {'name': 'level', 'nodeObject_from': 576}, {'name': 'level', 'nodeObject_from': 577}, {'name': 'level', 'nodeObject_from': 578}, {'name': 'level', 'nodeObject_from': 579}, {'name': 'level', 'nodeObject_from': 580}, {'name': 'level', 'nodeObject_from': 581}, {'name': 'level', 'nodeObject_from': 621}, {'name': 'level', 'nodeObject_from': 622}, {'name': 'level', 'nodeObject_from': 623}, {'name': 'level', 'nodeObject_from': 624}, {'name': 'level', 'nodeObject_from': 625}, {'name': 'level', 'nodeObject_from': 626}, {'name': 'level', 'nodeObject_from': 627}, {'name': 'level', 'nodeObject_from': 628}, {'name': 'level', 'nodeObject_from': 629}, {'name': 'level', 'nodeObject_from': 630}, {'name': 'level', 'nodeObject_from': 631}, {'name': 'level', 'nodeObject_from': 655}, {'name': 'level', 'nodeObject_from': 656}, {'name': 'level', 'nodeObject_from': 659}, {'name': 'level', 'nodeObject_from': 660}, {'name': 'level', 'nodeObject_from': 661}, {'name': 'level', 'nodeObject_from': 662}, {'name': 'level', 'nodeObject_from': 663}, {'name': 'level', 'nodeObject_from': 664}, {'name': 'level', 'nodeObject_from': 665}, {'name': 'level', 'nodeObject_from': 666}, {'name': 'level', 'nodeObject_from': 667}, {'name': 'level', 'nodeObject_from': 668}, {'name': 'level', 'nodeObject_from': 669}, {'name': 'level', 'nodeObject_from': 670}, {'name': 'level', 'nodeObject_from': 671}, {'name': 'level', 'nodeObject_from': 690}, {'name': 'level_adjacent', 'nodeObject_from': 374}, {'name': 'level', 'nodeObject_from': 693}, {'name': 'level', 'nodeObject_from': 698}, {'name': 'level', 'nodeObject_from': 715}, {'name': 'level', 'nodeObject_from': 720}, {'name': 'level', 'nodeObject_from': 722}, {'name': 'level', 'nodeObject_from': 726}, {'name': 'level', 'nodeObject_from': 727}, {'name': 'level', 'nodeObject_from': 729}, {'name': 'level', 'nodeObject_from': 730}, {'name': 'level', 'nodeObject_from': 740}, {'name': 'level', 'nodeObject_from': 750}, {'name': 'level', 'nodeObject_from': 751}, {'name': 'level', 'nodeObject_from': 752}, {'name': 'level', 'nodeObject_from': 755}, {'name': 'level', 'nodeObject_from': 763}, {'name': 'level', 'nodeObject_from': 766}, {'name': 'level', 'nodeObject_from': 767}, {'name': 'level', 'nodeObject_from': 784}, {'name': 'level', 'nodeObject_from': 786}, {'name': 'level', 'nodeObject_from': 789}, {'name': 'level', 'nodeObject_from': 792}, {'name': 'level', 'nodeObject_from': 794}, {'name': 'level', 'nodeObject_from': 798}, {'name': 'level', 'nodeObject_from': 809}, {'name': 'level', 'nodeObject_from': 824}, {'name': 'level', 'nodeObject_from': 825}, {'name': 'level', 'nodeObject_from': 829}, {'name': 'level', 'nodeObject_from': 831}, {'name': 'level', 'nodeObject_from': 832}]"
378,snowdontowers,level,46ec4172-06ee-4490-8b81-5cb4f0c7c011_593179,True,{'Name': 'L5'},['level'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/218/?format=json'],"[{'name': 'level_adjacent', 'nodeObject_to': 379}]","[{'name': 'level', 'nodeObject_from': 351}, {'name': 'level', 'nodeObject_from': 352}, {'name': 'level', 'nodeObject_from': 353}, {'name': 'level', 'nodeObject_from': 354}, {'name': 'level', 'nodeObject_from': 355}, {'name': 'level', 'nodeObject_from': 356}, {'name': 'level', 'nodeObject_from': 357}, {'name': 'level', 'nodeObject_from': 368}, {'name': 'level', 'nodeObject_from': 430}, {'name': 'level', 'nodeObject_from': 431}, {'name': 'level', 'nodeObject_from': 432}, {'name': 'level', 'nodeObject_from': 463}, {'name': 'level', 'nodeObject_from': 473}, {'name': 'level', 'nodeObject_from': 476}, {'name': 'level', 'nodeObject_from': 477}, {'name': 'level', 'nodeObject_from': 478}, {'name': 'level', 'nodeObject_from': 489}, {'name': 'level', 'nodeObject_from': 490}, {'name': 'level', 'nodeObject_from': 582}, {'name': 'level', 'nodeObject_from': 583}, {'name': 'level', 'nodeObject_from': 584}, {'name': 'level', 'nodeObject_from': 585}, {'name': 'level', 'nodeObject_from': 586}, {'name': 'level', 'nodeObject_from': 587}, {'name': 'level', 'nodeObject_from': 588}, {'name': 'level', 'nodeObject_from': 589}, {'name': 'level', 'nodeObject_from': 590}, {'name': 'level', 'nodeObject_from': 591}, {'name': 'level', 'nodeObject_from': 592}, {'name': 'level', 'nodeObject_from': 593}, {'name': 'level', 'nodeObject_from': 632}, {'name': 'level', 'nodeObject_from': 657}, {'name': 'level', 'nodeObject_from': 658}, {'name': 'level', 'nodeObject_from': 685}, {'name': 'level', 'nodeObject_from': 686}, {'name': 'level', 'nodeObject_from': 687}, {'name': 'level', 'nodeObject_from': 688}, {'name': 'level', 'nodeObject_from': 689}, {'name': 'level', 'nodeObject_from': 690}, {'name': 'level_adjacent', 'nodeObject_from': 377}, {'name': 'level', 'nodeObject_from': 695}, {'name': 'level', 'nodeObject_from': 700}, {'name': 'level', 'nodeObject_from': 711}, {'name': 'level', 'nodeObject_from': 723}, {'name': 'level', 'nodeObject_from': 728}, {'name': 'level', 'nodeObject_from': 741}, {'name': 'level', 'nodeObject_from': 757}, {'name': 'level', 'nodeObject_from': 764}, {'name': 'level', 'nodeObject_from': 770}, {'name': 'level', 'nodeObject_from': 772}, {'name': 'level', 'nodeObject_from': 773}, {'name': 'level', 'nodeObject_from': 774}, {'name': 'level', 'nodeObject_from': 776}, {'name': 'level', 'nodeObject_from': 781}, {'name': 'level', 'nodeObject_from': 790}, {'name': 'level', 'nodeObject_from': 793}, {'name': 'level', 'nodeObject_from': 795}, {'name': 'level', 'nodeObject_from': 796}, {'name': 'level', 'nodeObject_from': 823}, {'name': 'level', 'nodeObject_from': 830}]"
379,snowdontowers,level,46ec4172-06ee-4490-8b81-5cb4f0c7c011_593203,True,{'Name': 'Block 37 - Parapet'},['level'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/219/?format=json'],"[{'name': 'level_adjacent', 'nodeObject_to': 380}]","[{'name': 'level_adjacent', 'nodeObject_from': 378}]"
380,snowdontowers,level,46ec4172-06ee-4490-8b81-5cb4f0c7c011_593204,True,{'Name': 'Block 43 - Parapet'},['level'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/220/?format=json'],"[{'name': 'level_adjacent', 'nodeObject_to': 389}]","[{'name': 'level_adjacent', 'nodeObject_from': 379}]"
381,snowdontowers,level,46ec4172-06ee-4490-8b81-5cb4f0c7c011_593205,True,{'Name': 'Block 39 - Parapet'},['level'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/221/?format=json'],"[{'name': 'level_adjacent', 'nodeObject_to': 383}]","[{'name': 'level', 'nodeObject_from': 690}, {'name': 'level_adjacent', 'nodeObject_from': 389}]"
382,snowdontowers,level,46ec4172-06ee-4490-8b81-5cb4f0c7c011_612792,True,{'Name': 'Parking'},['level'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/222/?format=json'],"[{'name': 'level_adjacent', 'nodeObject_to': 375}]","[{'name': 'level', 'nodeObject_from': 318}, {'name': 'level', 'nodeObject_from': 358}, {'name': 'level', 'nodeObject_from': 359}, {'name': 'level', 'nodeObject_from': 360}, {'name': 'level', 'nodeObject_from': 361}, {'name': 'level', 'nodeObject_from': 362}, {'name': 'level', 'nodeObject_from': 394}, {'name': 'level', 'nodeObject_from': 395}, {'name': 'level', 'nodeObject_from': 396}, {'name': 'level', 'nodeObject_from': 397}, {'name': 'level', 'nodeObject_from': 398}, {'name': 'level', 'nodeObject_from': 399}, {'name': 'level', 'nodeObject_from': 400}, {'name': 'level', 'nodeObject_from': 401}, {'name': 'level', 'nodeObject_from': 402}, {'name': 'level', 'nodeObject_from': 403}, {'name': 'level', 'nodeObject_from': 404}, {'name': 'level', 'nodeObject_from': 405}, {'name': 'level', 'nodeObject_from': 416}, {'name': 'level', 'nodeObject_from': 418}, {'name': 'level', 'nodeObject_from': 423}, {'name': 'level', 'nodeObject_from': 424}, {'name': 'level', 'nodeObject_from': 426}, {'name': 'level', 'nodeObject_from': 427}, {'name': 'level', 'nodeObject_from': 433}, {'name': 'level', 'nodeObject_from': 434}, {'name': 'level', 'nodeObject_from': 435}, {'name': 'level', 'nodeObject_from': 436}, {'name': 'level', 'nodeObject_from': 437}, {'name': 'level', 'nodeObject_from': 438}, {'name': 'level', 'nodeObject_from': 440}, {'name': 'level', 'nodeObject_from': 487}, {'name': 'level', 'nodeObject_from': 488}, {'name': 'level', 'nodeObject_from': 595}, {'name': 'level', 'nodeObject_from': 596}, {'name': 'level', 'nodeObject_from': 597}, {'name': 'level', 'nodeObject_from': 598}, {'name': 'level', 'nodeObject_from': 633}, {'name': 'level', 'nodeObject_from': 634}, {'name': 'level', 'nodeObject_from': 635}, {'name': 'level', 'nodeObject_from': 649}, {'name': 'level', 'nodeObject_from': 690}, {'name': 'level', 'nodeObject_from': 691}, {'name': 'level', 'nodeObject_from': 696}, {'name': 'level', 'nodeObject_from': 733}, {'name': 'level', 'nodeObject_from': 734}, {'name': 'level', 'nodeObject_from': 735}, {'name': 'level', 'nodeObject_from': 736}, {'name': 'level', 'nodeObject_from': 765}, {'name': 'level', 'nodeObject_from': 821}]"
383,snowdontowers,level,46ec4172-06ee-4490-8b81-5cb4f0c7c011_613075,True,{'Name': 'R2'},['level'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/223/?format=json'],"[{'name': 'level_adjacent', 'nodeObject_to': 390}]","[{'name': 'level', 'nodeObject_from': 479}, {'name': 'level', 'nodeObject_from': 480}, {'name': 'level', 'nodeObject_from': 481}, {'name': 'level', 'nodeObject_from': 616}, {'name': 'level', 'nodeObject_from': 617}, {'name': 'level', 'nodeObject_from': 618}, {'name': 'level', 'nodeObject_from': 619}, {'name': 'level', 'nodeObject_from': 620}, {'name': 'level', 'nodeObject_from': 646}, {'name': 'level', 'nodeObject_from': 647}, {'name': 'level', 'nodeObject_from': 690}, {'name': 'level_adjacent', 'nodeObject_from': 381}, {'name': 'level', 'nodeObject_from': 709}, {'name': 'level', 'nodeObject_from': 745}, {'name': 'level', 'nodeObject_from': 746}, {'name': 'level', 'nodeObject_from': 747}, {'name': 'level', 'nodeObject_from': 748}, {'name': 'level', 'nodeObject_from': 749}, {'name': 'level', 'nodeObject_from': 758}, {'name': 'level', 'nodeObject_from': 760}, {'name': 'level', 'nodeObject_from': 761}, {'name': 'level', 'nodeObject_from': 785}]"
384,snowdontowers,level,46ec4172-06ee-4490-8b81-5cb4f0c7c011_613240,True,{'Name': 'Parapet'},['level'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/224/?format=json'],"[{'name': 'level_adjacent', 'nodeObject_to': 386}]","[{'name': 'level', 'nodeObject_from': 690}, {'name': 'level_adjacent', 'nodeObject_from': 390}]"
385,snowdontowers,level,46ec4172-06ee-4490-8b81-5cb4f0c7c011_633454,True,{'Name': 'L1 - Block 37'},['level'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/225/?format=json'],"[{'name': 'level_adjacent', 'nodeObject_to': 373}]","[{'name': 'level', 'nodeObject_from': 317}, {'name': 'level', 'nodeObject_from': 319}, {'name': 'level', 'nodeObject_from': 324}, {'name': 'level', 'nodeObject_from': 325}, {'name': 'level', 'nodeObject_from': 326}, {'name': 'level', 'nodeObject_from': 409}, {'name': 'level', 'nodeObject_from': 410}, {'name': 'level', 'nodeObject_from': 411}, {'name': 'level', 'nodeObject_from': 414}, {'name': 'level', 'nodeObject_from': 415}, {'name': 'level', 'nodeObject_from': 425}, {'name': 'level', 'nodeObject_from': 439}, {'name': 'level', 'nodeObject_from': 442}, {'name': 'level', 'nodeObject_from': 452}, {'name': 'level', 'nodeObject_from': 453}, {'name': 'level', 'nodeObject_from': 482}, {'name': 'level', 'nodeObject_from': 483}, {'name': 'level', 'nodeObject_from': 636}, {'name': 'level', 'nodeObject_from': 637}, {'name': 'level', 'nodeObject_from': 638}, {'name': 'level', 'nodeObject_from': 640}, {'name': 'level', 'nodeObject_from': 641}, {'name': 'level', 'nodeObject_from': 642}, {'name': 'level', 'nodeObject_from': 643}, {'name': 'level', 'nodeObject_from': 644}, {'name': 'level', 'nodeObject_from': 645}, {'name': 'level', 'nodeObject_from': 648}, {'name': 'level', 'nodeObject_from': 690}, {'name': 'level_adjacent', 'nodeObject_from': 375}, {'name': 'level', 'nodeObject_from': 705}, {'name': 'level', 'nodeObject_from': 706}, {'name': 'level', 'nodeObject_from': 707}, {'name': 'level', 'nodeObject_from': 708}, {'name': 'level', 'nodeObject_from': 753}, {'name': 'level', 'nodeObject_from': 799}, {'name': 'level', 'nodeObject_from': 800}, {'name': 'level', 'nodeObject_from': 801}, {'name': 'level', 'nodeObject_from': 802}, {'name': 'level', 'nodeObject_from': 805}, {'name': 'level', 'nodeObject_from': 806}, {'name': 'level', 'nodeObject_from': 810}, {'name': 'level', 'nodeObject_from': 811}, {'name': 'level', 'nodeObject_from': 812}, {'name': 'level', 'nodeObject_from': 813}, {'name': 'level', 'nodeObject_from': 814}, {'name': 'level', 'nodeObject_from': 815}]"
386,snowdontowers,level,46ec4172-06ee-4490-8b81-5cb4f0c7c011_696520,True,{'Name': 'R3'},['level'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/226/?format=json'],"[{'name': 'level_adjacent', 'nodeObject_to': 387}]","[{'name': 'level_adjacent', 'nodeObject_from': 384}]"
387,snowdontowers,level,46ec4172-06ee-4490-8b81-5cb4f0c7c011_696521,True,{'Name': 'Parapet 2'},['level'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/227/?format=json'],[],"[{'name': 'level_adjacent', 'nodeObject_from': 386}]"
388,snowdontowers,level,46ec4172-06ee-4490-8b81-5cb4f0c7c011_828874,True,{'Name': 'M1'},['level'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/228/?format=json'],"[{'name': 'level_adjacent', 'nodeObject_to': 376}]","[{'name': 'level', 'nodeObject_from': 690}, {'name': 'level_adjacent', 'nodeObject_from': 373}]"
389,snowdontowers,level,46ec4172-06ee-4490-8b81-5cb4f0c7c011_964417,True,{'Name': 'R1'},['level'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/229/?format=json'],"[{'name': 'level_adjacent', 'nodeObject_to': 381}]","[{'name': 'level', 'nodeObject_from': 690}, {'name': 'level_adjacent', 'nodeObject_from': 380}]"
390,snowdontowers,level,46ec4172-06ee-4490-8b81-5cb4f0c7c011_1925045,True,{'Name': 'Green Roof Hardscape'},['level'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/230/?format=json'],"[{'name': 'level_adjacent', 'nodeObject_to': 384}]","[{'name': 'level', 'nodeObject_from': 365}, {'name': 'level', 'nodeObject_from': 366}, {'name': 'level', 'nodeObject_from': 367}, {'name': 'level', 'nodeObject_from': 690}, {'name': 'level_adjacent', 'nodeObject_from': 383}]"
391,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_619340,True,{'Length': 18.6524760247},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/231/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}]",[]
392,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_619404,True,{'Length': 10.875},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/232/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}]",[]
393,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_619550,True,{'Length': 56.8333333333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/233/?format=json'],"[{'name': 'level', 'nodeObject_to': 373}]",[]
394,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_619621,True,{'Length': 47.2083333333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/234/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
395,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_619622,True,{'Length': 10.375},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/235/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
396,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_619623,True,{'Length': 68.9468812571},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/236/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
397,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_620045,True,{'Length': 60.75},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/237/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
398,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_620046,True,{'Length': 2.2583137308},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/238/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
399,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_620047,True,{'Length': 22.8333333333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/239/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
400,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_620048,True,{'Length': 29.8888869305},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/240/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
401,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_630930,True,{'Length': 24.0416666667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/241/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
402,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_631165,True,{'Length': 23.7916666667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/242/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]","[{'name': 'host', 'nodeObject_from': 691}]"
403,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_631223,True,{'Length': 10.375},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/243/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
404,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_660423,True,{'Length': 31.6482597373},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/244/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
405,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_660424,True,{'Length': 32.8833137308},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/245/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]","[{'name': 'host', 'nodeObject_from': 696}, {'name': 'host', 'nodeObject_from': 821}]"
406,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_674522,True,{'Length': 23.015625},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/246/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}]","[{'name': 'host', 'nodeObject_from': 692}, {'name': 'host', 'nodeObject_from': 693}, {'name': 'host', 'nodeObject_from': 694}, {'name': 'host', 'nodeObject_from': 695}, {'name': 'host', 'nodeObject_from': 709}]"
407,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_674794,True,{'Length': 10.875},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/247/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}]",[]
408,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_675232,True,{'Length': 39.3489583333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/248/?format=json'],"[{'name': 'level', 'nodeObject_to': 373}]",[]
409,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_676281,True,{'Length': 5.921875},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/249/?format=json'],"[{'name': 'level', 'nodeObject_to': 385}]","[{'name': 'host', 'nodeObject_from': 708}]"
410,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_676300,True,{'Length': 64.2010220641},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/250/?format=json'],"[{'name': 'level', 'nodeObject_to': 385}]",[]
